datetime,field_tds,ph,tank_tds,water_temp
2024-12-11 07:13:47,1852.95642,6.85656,1852.95642,25.1875
2024-12-11 07:13:47,1852.95642,6.85656,1852.95642,25.1875
2024-12-11 07:15:47,1852.56018,6.85372,1852.56018,25.25
2024-12-11 07:15:47,1852.56018,6.85372,1852.56018,25.25
2024-12-11 07:18:13,1854.98608,6.85925,1854.98608,25.25625
2024-12-11 07:18:13,1854.98608,6.85925,1854.98608,25.25625
2024-12-11 07:20:11,1849.49438,6.85747,1849.49438,25.3625
2024-12-11 07:20:11,1849.49438,6.85747,1849.49438,25.3625
2024-12-11 07:22:11,1849.82483,6.85233,1849.82483,25.4375
2024-12-11 07:22:11,1849.82483,6.85233,1849.82483,25.4375
2024-12-11 07:24:38,1850.16736,6.8514,1850.16736,25.46563
2024-12-11 07:24:38,1850.16736,6.8514,1850.16736,25.46563
2024-12-11 07:26:35,1844.11523,6.84489,1844.11523,25.57812
2024-12-11 07:26:35,1844.11523,6.84489,1844.11523,25.57812
2024-12-11 07:28:35,1841.5592,6.84166,1841.5592,25.6375
2024-12-11 07:28:35,1841.5592,6.84166,1841.5592,25.6375
2024-12-11 07:30:35,1839.51733,6.84867,1839.51733,25.7
2024-12-11 07:30:35,1839.51733,6.84867,1839.51733,25.7
2024-12-11 07:32:35,1840.42017,6.84378,1840.42017,25.78125
2024-12-11 07:32:35,1840.42017,6.84378,1840.42017,25.78125
2024-12-11 07:34:35,1832.90942,6.83835,1832.90942,25.8625
2024-12-11 07:34:35,1832.90942,6.83835,1832.90942,25.8625
2024-12-11 07:37:17,1831.80786,6.83977,1831.80786,25.9125
2024-12-11 07:37:17,1831.80786,6.83977,1831.80786,25.9125
2024-12-11 07:39:15,1824.21814,6.83658,1824.21814,26.0625
2024-12-11 07:39:15,1824.21814,6.83658,1824.21814,26.0625
2024-12-11 07:41:15,1821.40466,6.83628,1821.40466,26.13125
2024-12-11 07:41:15,1821.40466,6.83628,1821.40466,26.13125
2024-12-11 07:43:43,1818.82935,6.83188,1818.82935,26.20625
2024-12-11 07:43:43,1818.82935,6.83188,1818.82935,26.20625
2024-12-11 07:45:41,1815.18884,6.82475,1815.18884,26.31875
2024-12-11 07:45:41,1815.18884,6.82475,1815.18884,26.31875
2024-12-11 07:47:41,1810.99023,6.82649,1810.99023,26.40625
2024-12-11 07:47:41,1810.99023,6.82649,1810.99023,26.40625
2024-12-11 07:50:14,1810.08948,6.82554,1810.08948,26.47187
2024-12-11 07:50:14,1810.08948,6.82554,1810.08948,26.47187
2024-12-11 07:52:16,1805.59534,6.82686,1805.59534,26.5625
2024-12-11 07:52:16,1805.59534,6.82686,1805.59534,26.5625
2024-12-11 07:56:15,1799.33496,6.83193,1799.33496,26.7375
2024-12-11 07:56:15,1799.33496,6.83193,1799.33496,26.7375
2024-12-11 07:58:15,1796.38281,6.81592,1796.38281,26.79062
2024-12-11 07:58:15,1796.38281,6.81592,1796.38281,26.79062
2024-12-11 08:00:15,1795.12305,6.81763,1795.12305,26.84375
2024-12-11 08:00:15,1795.12305,6.81763,1795.12305,26.84375
2024-12-11 08:02:15,1794.02502,6.81964,1794.02502,26.93125
2024-12-11 08:02:15,1794.02502,6.81964,1794.02502,26.93125
2024-12-11 08:04:15,1788.85413,6.82191,1788.85413,27
2024-12-11 08:04:15,1788.85413,6.82191,1788.85413,27
2024-12-11 08:06:16,1787.89453,6.83123,1787.89453,27.09063
2024-12-11 08:06:16,1787.89453,6.83123,1787.89453,27.09063
2024-12-11 08:08:16,1784.42737,6.83217,1784.42737,27.19062
2024-12-11 08:08:16,1784.42737,6.83217,1784.42737,27.19062
2024-12-11 08:10:17,1780.12915,6.82042,1780.12915,27.32187
2024-12-11 08:10:17,1780.12915,6.82042,1780.12915,27.32187
2024-12-11 08:12:18,1775.46167,6.81886,1775.46167,27.39062
2024-12-11 08:12:18,1775.46167,6.81886,1775.46167,27.39062
2024-12-11 08:14:19,1766.36841,6.81437,1766.36841,27.62812
2024-12-11 08:14:19,1766.36841,6.81437,1766.36841,27.62812
2024-12-11 08:16:19,1763.19299,6.8077,1763.19299,27.75
2024-12-11 08:16:19,1763.19299,6.8077,1763.19299,27.75
2024-12-11 08:18:45,1757.74939,6.81105,1757.74939,27.88125
2024-12-11 08:18:45,1757.74939,6.81105,1757.74939,27.88125
2024-12-11 08:20:43,1744.66833,6.79766,1744.66833,28.125
2024-12-11 08:20:43,1744.66833,6.79766,1744.66833,28.125
2024-12-11 08:22:43,1740.9856,6.79258,1740.9856,28.3125
2024-12-11 08:22:43,1740.9856,6.79258,1740.9856,28.3125
2024-12-11 08:25:10,1736.39001,6.7889,1736.39001,28.425
2024-12-11 08:25:10,1736.39001,6.7889,1736.39001,28.425
2024-12-11 08:27:08,1725.9342,6.7846,1725.9342,28.64375
2024-12-11 08:27:08,1725.9342,6.7846,1725.9342,28.64375
2024-12-11 08:29:08,1719.03223,6.7893,1719.03223,28.79688
2024-12-11 08:29:08,1719.03223,6.7893,1719.03223,28.79688
2024-12-11 08:31:37,1711.35083,6.78423,1711.35083,28.89688
2024-12-11 08:31:37,1711.35083,6.78423,1711.35083,28.89688
2024-12-11 08:33:38,1705.19202,6.77811,1705.19202,29.075
2024-12-11 08:33:38,1705.19202,6.77811,1705.19202,29.075
2024-12-11 08:35:37,1700.79626,6.7726,1700.79626,29.22187
2024-12-11 08:35:37,1700.79626,6.7726,1700.79626,29.22187
2024-12-11 08:37:36,1696.62537,6.77141,1696.62537,29.30938
2024-12-11 08:37:36,1696.62537,6.77141,1696.62537,29.30938
2024-12-11 08:39:36,1690.69592,6.76898,1690.69592,29.4375
2024-12-11 08:39:36,1690.69592,6.76898,1690.69592,29.4375
2024-12-11 08:41:36,1685.07874,6.77289,1685.07874,29.51562
2024-12-11 08:41:36,1685.07874,6.77289,1685.07874,29.51562
2024-12-11 08:43:36,1685.02014,6.75385,1685.02014,29.5875
2024-12-11 08:43:36,1685.02014,6.75385,1685.02014,29.5875
2024-12-11 08:45:36,1679.76782,6.75967,1679.76782,29.70625
2024-12-11 08:45:36,1679.76782,6.75967,1679.76782,29.70625
2024-12-11 08:47:36,1676.51001,6.75318,1676.51001,29.8125
2024-12-11 08:47:36,1676.51001,6.75318,1676.51001,29.8125
2024-12-11 08:49:37,1666.79419,6.7591,1666.79419,29.9375
2024-12-11 08:49:37,1666.79419,6.7591,1666.79419,29.9375
2024-12-11 08:51:37,1664.05334,6.75612,1664.05334,30.0625
2024-12-11 08:51:37,1664.05334,6.75612,1664.05334,30.0625
2024-12-11 08:53:37,1695.56348,6.7563,1695.56348,30.16875
2024-12-11 08:53:37,1695.56348,6.7563,1695.56348,30.16875
2024-12-11 08:56:27,1696.05713,6.76338,1696.05713,30.22812
2024-12-11 08:56:27,1696.05713,6.76338,1696.05713,30.22812
2024-12-11 08:58:25,1689.88733,6.75957,1689.88733,30.3
2024-12-11 08:58:25,1689.88733,6.75957,1689.88733,30.3
2024-12-11 09:00:25,1685.83423,6.76851,1685.83423,30.375
2024-12-11 09:00:25,1685.83423,6.76851,1685.83423,30.375
2024-12-11 09:02:53,1682.68994,6.76763,1682.68994,30.4375
2024-12-11 09:02:53,1682.68994,6.76763,1682.68994,30.4375
2024-12-11 09:04:54,1683.18677,6.7667,1683.18677,30.5
2024-12-11 09:04:54,1683.18677,6.7667,1683.18677,30.5
2024-12-11 09:06:53,1685.3252,6.76798,1685.3252,30.5
2024-12-11 09:06:53,1685.3252,6.76798,1685.3252,30.5
2024-12-11 09:08:53,1685.87598,6.77119,1685.87598,30.5
2024-12-11 09:08:53,1685.87598,6.77119,1685.87598,30.5
2024-12-11 09:10:53,1692.03564,6.77562,1692.03564,30.49688
2024-12-11 09:10:53,1692.03564,6.77562,1692.03564,30.49688
2024-12-11 09:12:53,1695.19165,6.77655,1695.19165,30.46875
2024-12-11 09:12:53,1695.19165,6.77655,1695.19165,30.46875
2024-12-11 09:15:33,1698.37964,6.78319,1698.37964,30.4375
2024-12-11 09:15:33,1698.37964,6.78319,1698.37964,30.4375
2024-12-11 09:17:31,1666.96387,6.79366,1666.96387,30.39375
2024-12-11 09:17:31,1666.96387,6.79366,1666.96387,30.39375
2024-12-11 09:19:31,1670.52087,6.79378,1670.52087,30.375
2024-12-11 09:19:31,1670.52087,6.79378,1670.52087,30.375
2024-12-11 09:21:59,1671.23865,6.80364,1671.23865,30.3125
2024-12-11 09:21:59,1671.23865,6.80364,1671.23865,30.3125
2024-12-11 09:23:58,1677.07385,6.81629,1677.07385,30.25
2024-12-11 09:23:58,1677.07385,6.81629,1677.07385,30.25
2024-12-11 09:25:58,1678.59106,6.81077,1678.59106,30.1875
2024-12-11 09:25:58,1678.59106,6.81077,1678.59106,30.1875
2024-12-11 09:27:58,1684.09497,6.82545,1684.09497,30.125
2024-12-11 09:27:58,1684.09497,6.82545,1684.09497,30.125
2024-12-11 09:29:58,1686.11816,6.81228,1686.11816,30.0625
2024-12-11 09:29:58,1686.11816,6.81228,1686.11816,30.0625
2024-12-11 09:31:58,1689.13208,6.82359,1689.13208,30
2024-12-11 09:31:58,1689.13208,6.82359,1689.13208,30
2024-12-11 09:33:58,1692.99939,6.8272,1692.99939,29.9375
2024-12-11 09:33:58,1692.99939,6.8272,1692.99939,29.9375
2024-12-11 09:35:58,1696.98535,6.84363,1696.98535,29.875
2024-12-11 09:35:58,1696.98535,6.84363,1696.98535,29.875
2024-12-11 09:37:58,1700.02673,6.85356,1700.02673,29.8125
2024-12-11 09:37:58,1700.02673,6.85356,1700.02673,29.8125
2024-12-11 09:40:47,1701.23315,6.85744,1701.23315,29.7625
2024-12-11 09:40:47,1701.23315,6.85744,1701.23315,29.7625
2024-12-11 09:42:45,1703.35901,6.86163,1703.35901,29.6875
2024-12-11 09:42:45,1703.35901,6.86163,1703.35901,29.6875
2024-12-11 09:46:45,1706.74121,6.86984,1706.74121,29.61875
2024-12-11 09:46:45,1706.74121,6.86984,1706.74121,29.61875
2024-12-11 09:48:45,1708.64221,6.87672,1708.64221,29.5625
2024-12-11 09:48:45,1708.64221,6.87672,1708.64221,29.5625
2024-12-11 09:50:45,1713.82349,6.8792,1713.82349,29.5
2024-12-11 09:50:45,1713.82349,6.8792,1713.82349,29.5
2024-12-11 09:52:45,1715.01038,6.89744,1715.01038,29.4375
2024-12-11 09:52:45,1715.01038,6.89744,1715.01038,29.4375
2024-12-11 09:54:45,1717.36169,6.88133,1717.36169,29.38125
2024-12-11 09:54:45,1717.36169,6.88133,1717.36169,29.38125
2024-12-11 09:56:45,1717.51392,6.88414,1717.51392,29.33438
2024-12-11 09:56:45,1717.51392,6.88414,1717.51392,29.33438
2024-12-11 09:58:45,1719.39673,6.88596,1719.39673,29.30625
2024-12-11 09:58:45,1719.39673,6.88596,1719.39673,29.30625
2024-12-11 10:00:45,1724.90491,6.8898,1724.90491,29.25
2024-12-11 10:00:45,1724.90491,6.8898,1724.90491,29.25
2024-12-11 10:02:45,1725.83496,6.894,1725.83496,29.1875
2024-12-11 10:02:45,1725.83496,6.894,1725.83496,29.1875
2024-12-11 10:05:33,1724.21741,6.89431,1724.21741,29.15
2024-12-11 10:05:33,1724.21741,6.89431,1724.21741,29.15
2024-12-11 10:07:31,1729.99377,6.89939,1729.99377,29.0625
2024-12-11 10:07:31,1729.99377,6.89939,1729.99377,29.0625
2024-12-11 10:09:31,1732.15918,6.90087,1732.15918,29.02188
